Date,Open,High,Low,Close,Volume,Ticker,Merged,OriginalDates
1962-01-02,8.272595405578613,8.328743934631348,8.272595405578613,8.310028076171875,40740,HON,False,1962-01-02
1962-01-03,8.328743934631348,8.403609275817871,8.328743934631348,8.403609275817871,83483,HON,False,1962-01-03
1962-01-09,8.42232608795166,8.534623146057129,8.42232608795166,8.459757804870605,271155,,False,1962-01-09
1962-01-10,8.459757804870605,8.459757804870605,8.272595405578613,8.291312217712402,38736,HON,False,1962-01-10
1962-01-12,8.291312217712402,8.310028076171875,8.19773006439209,8.216446876525879,76805,,False,1962-01-12
1962-01-15,8.216446876525879,8.216446876525879,8.010566711425781,8.066716194152832,36733,HON,False,1962-01-15
1962-01-18,7.973134994506836,7.973134994506836,7.954419136047363,7.973134994506836,96841,,False,1962-01-18
1962-01-19,7.973134994506836,8.010566711425781,7.973134994506836,7.973134994506836,38068,HON,False,1962-01-19
1962-01-22,7.973134994506836,7.973134994506836,7.879552841186523,7.879552841186523,50758,HON,False,1962-01-22
1962-01-23,7.879552841186523,7.898270130157471,7.860836982727051,7.879552841186523,43411,HON,False,1962-01-23
1962-01-25,7.823404788970947,7.823404788970947,7.729823112487793,7.785972118377685,90162,,False,1962-01-25
1962-01-26,7.785972118377685,7.785972118377685,7.711106777191162,7.711106777191162,54765,HON,False,1962-01-26
1962-01-29,7.711106777191162,7.767255783081055,7.6736741065979,7.729823112487793,32058,HON,False,1962-01-29
1962-01-30,7.748539924621582,7.842121124267578,7.748539924621582,7.842121124267578,34729,HON,False,1962-01-30
1962-01-31,7.842121124267578,7.973134994506836,7.804687976837158,7.954419136047363,60776,HON,False,1962-01-31
1962-02-02,7.954419136047363,8.02928352355957,7.916985988616943,7.973134994506836,102852,,False,1962-02-02
1962-02-07,7.991850852966309,8.122864723205566,7.991850852966309,8.122864723205566,146263,,False,1962-02-07
1962-02-09,8.122864723205566,8.160298347473145,8.104148864746094,8.104148864746094,106859,,False,1962-02-09
1962-02-12,8.104148864746094,8.122864723205566,8.085433006286621,8.104148864746094,20704,HON,False,1962-02-12
1962-02-13,8.104148864746094,8.104148864746094,8.04800033569336,8.04800033569336,48086,HON,False,1962-02-13
1962-02-14,8.04800033569336,8.04800033569336,7.879552841186523,7.879552841186523,40072,HON,False,1962-02-14
1962-02-16,7.879552841186523,7.935701847076416,7.804687976837158,7.842121124267578,148934,,False,1962-02-16
1962-02-19,7.860836982727051,8.010566711425781,7.860836982727051,7.879552841186523,66787,HON,False,1962-02-19
1962-02-20,7.860836982727051,7.860836982727051,7.804687976837158,7.842121124267578,57437,HON,False,1962-02-20
1962-02-21,7.785972118377685,7.785972118377685,7.6736741065979,7.6923909187316895,83483,HON,False,1962-02-21
1962-02-23,7.6923909187316895,7.711106777191162,7.523943901062012,7.561377048492432,106859,HON,False,1962-02-23
1962-02-26,7.561377048492432,7.598808765411377,7.392930030822754,7.430363178253174,112870,HON,False,1962-02-26
1962-02-27,7.430363178253174,7.636241912841797,7.430363178253174,7.561377048492432,96173,HON,False,1962-02-27
1962-02-28,7.598808765411377,7.729823112487793,7.598808765411377,7.729823112487793,103520,HON,False,1962-02-28
1962-03-02,7.729823112487793,7.767255783081055,7.6736741065979,7.6736741065979,164964,,False,1962-03-02
1962-03-05,7.6736741065979,7.711106777191162,7.561377048492432,7.598808765411377,80812,HON,False,1962-03-05
1962-03-06,7.598808765411377,7.598808765411377,7.4490790367126465,7.486512184143066,84151,HON,False,1962-03-06
1962-03-08,7.486512184143066,7.486512184143066,7.336781024932861,7.486512184143066,150270,,False,1962-03-08
1962-03-09,7.505228042602539,7.598808765411377,7.505228042602539,7.542660236358643,60776,HON,False,1962-03-09
1962-03-15,7.505228042602539,7.505228042602539,7.299348831176758,7.467794895172119,351298,,False,1962-03-15
1962-03-16,7.467794895172119,7.523943901062012,7.4490790367126465,7.467794895172119,74133,HON,False,1962-03-16
1962-03-20,7.467794895172119,7.467794895172119,7.374214172363281,7.467794895172119,94169,,False,1962-03-20
1962-03-21,7.4490790367126465,7.4490790367126465,7.35549783706665,7.374214172363281,79476,HON,False,1962-03-21
1962-03-22,7.374214172363281,7.392930030822754,7.299348831176758,7.299348831176758,70126,HON,False,1962-03-22
1962-03-23,7.299348831176758,7.35549783706665,7.243199825286865,7.243199825286865,126895,HON,False,1962-03-23
1962-03-26,7.243199825286865,7.299348831176758,7.187050819396973,7.187050819396973,55433,HON,False,1962-03-26
1962-03-27,7.187050819396973,7.224483966827393,7.093470096588135,7.093470096588135,80812,HON,False,1962-03-27
1962-03-28,7.093470096588135,7.093470096588135,6.925023078918457,7.093470096588135,106191,HON,False,1962-03-28
1962-03-29,7.093470096588135,7.149619102478027,6.943739891052246,7.0186052322387695,170306,HON,False,1962-03-29
1962-03-30,7.0186052322387695,7.0186052322387695,6.925023078918457,6.999887943267822,56101,HON,False,1962-03-30
1962-04-05,6.925023078918457,6.925023078918457,6.794009208679199,6.925023078918457,364655,,False,1962-04-05
1962-04-06,6.943739891052246,7.037321090698242,6.925023078918457,6.999887943267822,72130,HON,False,1962-04-06
1962-04-10,6.962456226348877,6.962456226348877,6.8875908851623535,6.962456226348877,114874,,False,1962-04-10
1962-04-11,6.962456226348877,7.0186052322387695,6.906307220458984,6.962456226348877,76137,HON,False,1962-04-11
1962-04-16,6.943739891052246,6.943739891052246,6.812726020812988,6.850158214569092,153610,,False,1962-04-16
1962-04-17,6.850158214569092,6.962456226348877,6.850158214569092,6.962456226348877,50758,HON,False,1962-04-17
1962-04-18,6.962456226348877,7.0186052322387695,6.8875908851623535,6.8875908851623535,79476,HON,False,1962-04-18
1962-04-23,6.8875908851623535,6.8875908851623535,6.812726020812988,6.831441879272461,182328,,False,1962-04-23
1962-04-24,6.831441879272461,6.850158214569092,6.737860202789307,6.794009208679199,92834,HON,False,1962-04-24
1962-05-01,6.625563144683838,6.625563144683838,6.438399791717529,6.625563144683838,527616,,False,1962-05-01
1962-05-02,6.662994861602783,6.719143867492676,6.606846809387207,6.644279003143311,74133,HON,False,1962-05-02
1962-05-03,6.6817121505737305,6.775292873382568,6.6817121505737305,6.737860202789307,107527,HON,False,1962-05-03
1962-05-07,6.719143867492676,6.719143867492676,6.588129997253418,6.6817121505737305,114205,,False,1962-05-07
1962-05-09,6.531980991363525,6.531980991363525,6.400967121124268,6.438399791717529,210378,,False,1962-05-09
1962-05-11,6.438399791717529,6.438399791717529,6.288670063018799,6.363534927368164,196353,,False,1962-05-11
1962-05-15,6.438399791717529,6.700428009033203,6.438399791717529,6.569414138793945,205036,,False,1962-05-15
1962-05-16,6.5506978034973145,6.5506978034973145,6.400967121124268,6.419683933258057,107527,HON,False,1962-05-16
1962-05-17,6.363534927368164,6.363534927368164,6.232521057128906,6.326101779937744,118880,HON,False,1962-05-17
1962-05-21,6.232521057128906,6.232521057128906,6.13893985748291,6.232521057128906,172978,,False,1962-05-21
1962-05-22,6.176372051239014,6.176372051239014,6.101507186889648,6.120223045349121,70794,HON,False,1962-05-22
1962-05-25,6.101507186889648,6.101507186889648,5.970492839813232,6.007925987243652,418754,,False,1962-05-25
1962-05-29,5.989209175109863,5.989209175109863,5.652316093444824,5.989209175109863,371334,,False,1962-05-29
1962-06-01,6.288670063018799,6.363534927368164,6.13893985748291,6.176372051239014,369331,,False,1962-06-01
1962-06-05,6.176372051239014,6.176372051239014,5.989209175109863,6.176372051239014,179656,,False,1962-06-05
1962-06-08,6.176372051239014,6.269952774047852,6.157656192779541,6.251236915588379,298537,,False,1962-06-08
1962-06-11,6.232521057128906,6.232521057128906,6.0640740394592285,6.0640740394592285,38736,HON,False,1962-06-11
1962-06-12,6.0640740394592285,6.082790851593018,5.933060169219971,5.933060169219971,118213,HON,False,1962-06-12
1962-06-13,5.933060169219971,6.0640740394592285,5.858194828033447,5.858194828033447,106191,HON,False,1962-06-13
1962-06-14,5.858194828033447,5.8769121170043945,5.689748764038086,5.7271809577941895,112202,HON,False,1962-06-14
1962-06-15,5.7271809577941895,5.839478969573975,5.614883899688721,5.802046775817871,159620,HON,False,1962-06-15
1962-06-20,5.802046775817871,5.91434383392334,5.708465099334717,5.7458977699279785,176317,,False,1962-06-20
1962-06-21,5.7458977699279785,5.7458977699279785,5.614883899688721,5.614883899688721,88826,HON,False,1962-06-21
1962-06-22,5.614883899688721,5.671032905578613,5.39028787612915,5.42772102355957,189674,HON,False,1962-06-22
1962-06-25,5.409005165100098,5.409005165100098,5.259274005889893,5.39028787612915,124223,HON,False,1962-06-25
1962-06-27,5.465153217315674,5.596167087554932,5.465153217315674,5.502585887908936,153609,,False,1962-06-27
1962-06-28,5.521302223205566,5.7458977699279785,5.521302223205566,5.689748764038086,201028,HON,False,1962-06-28
1962-06-29,5.689748764038086,5.895627975463867,5.689748764038086,5.820763111114502,74133,HON,False,1962-06-29
1962-07-02,5.820763111114502,5.839478969573975,5.671032905578613,5.764614105224609,78141,HON,False,1962-07-02
1962-07-06,5.764614105224609,5.95177698135376,5.7271809577941895,5.7271809577941895,236425,,False,1962-07-06
1962-07-09,5.689748764038086,5.689748764038086,5.558734893798828,5.671032905578613,78808,HON,False,1962-07-09
1962-07-10,5.764614105224609,5.95177698135376,5.764614105224609,5.839478969573975,128231,HON,False,1962-07-10
1962-07-11,5.839478969573975,5.839478969573975,5.708465099334717,5.839478969573975,87491,HON,False,1962-07-11
1962-07-13,5.839478969573975,5.8769121170043945,5.764614105224609,5.820763111114502,174981,,False,1962-07-13
1962-07-16,5.820763111114502,5.839478969573975,5.689748764038086,5.689748764038086,93501,HON,False,1962-07-16
1962-07-17,5.689748764038086,5.689748764038086,5.596167087554932,5.614883899688721,106191,HON,False,1962-07-17
1962-07-18,5.558734893798828,5.558734893798828,5.483870029449463,5.483870029449463,82816,HON,False,1962-07-18
1962-07-19,5.483870029449463,5.502585887908936,5.446436882019043,5.465153217315674,109530,HON,False,1962-07-19
1962-07-25,5.446436882019043,5.446436882019043,5.39028787612915,5.409005165100098,459494,,False,1962-07-25
1962-07-30,5.42772102355957,5.502585887908936,5.42772102355957,5.502585887908936,261136,,False,1962-07-30
