Date,Open,High,Low,Close,Volume,Ticker,Merged,OriginalDates
1980-03-17,0.8342689871788025,0.8492329716682434,0.8342689871788025,0.8342689871788025,126968,PCAR,False,1980-03-17
1980-03-18,0.8155630230903625,0.8155630230903625,0.8005989789962769,0.8005989789962769,360855,PCAR,False,1980-03-18
1980-03-19,0.8005989789962769,0.8043400049209595,0.7893750071525574,0.7893750071525574,213840,PCAR,False,1980-03-19
1980-03-20,0.7482230067253113,0.7482230067253113,0.7332590222358704,0.7332590222358704,400950,PCAR,False,1980-03-20
1980-03-21,0.7407410144805908,0.7557049989700317,0.7407410144805908,0.7407410144805908,173745,PCAR,False,1980-03-21
1980-03-24,0.7407410144805908,0.7407410144805908,0.7257760167121887,0.7257760167121887,441045,PCAR,False,1980-03-24
1980-03-26,0.7369999885559082,0.7519639730453491,0.7369999885559082,0.7369999885559082,334125,,False,1980-03-26
1980-03-27,0.7332590222358704,0.7332590222358704,0.7182940244674683,0.7182940244674683,1055835,PCAR,False,1980-03-27
1980-04-01,0.7407410144805908,0.7557049989700317,0.7407410144805908,0.7407410144805908,407633,,False,1980-04-01
1980-04-07,0.7407410144805908,0.7444819808006287,0.7295169830322266,0.7295169830322266,1677309,,False,1980-04-07
1980-04-08,0.7295169830322266,0.7407410144805908,0.7257760167121887,0.7257760167121887,1283040,PCAR,False,1980-04-08
1980-04-09,0.7444819808006287,0.7594460248947144,0.7444819808006287,0.7444819808006287,4069643,PCAR,False,1980-04-09
1980-04-11,0.7444819808006287,0.7557049989700317,0.7407410144805908,0.7407410144805908,267300,,False,1980-04-11
1980-04-15,0.7407410144805908,0.7482230067253113,0.7332590222358704,0.7332590222358704,133651,,False,1980-04-15
1980-04-16,0.7332590222358704,0.7444819808006287,0.7295169830322266,0.7295169830322266,735075,PCAR,False,1980-04-16
1980-04-17,0.7257760167121887,0.7257760167121887,0.710811972618103,0.710811972618103,140333,PCAR,False,1980-04-17
1980-04-21,0.710811972618103,0.7220349907875061,0.7070710062980652,0.7070710062980652,294031,,False,1980-04-21
1980-04-22,0.7145529985427856,0.7295169830322266,0.7145529985427856,0.7145529985427856,133650,PCAR,False,1980-04-22
1980-04-23,0.6359900236129761,0.6359900236129761,0.621025025844574,0.621025025844574,995693,PCAR,False,1980-04-23
1980-04-24,0.6584360003471375,0.6734009981155396,0.6584360003471375,0.6584360003471375,821948,PCAR,False,1980-04-24
