Date,Open,High,Low,Close,Volume,Ticker,Merged,OriginalDates
1962-01-02,25.85106468200684,26.117021560668945,25.85106468200684,25.85106468200684,1880,DTE,False,1962-01-02
1962-01-03,25.85106468200684,25.85106468200684,25.63829803466797,25.63829803466797,5170,DTE,False,1962-01-03
1962-01-04,25.63829803466797,25.79787254333496,25.4255313873291,25.4255313873291,7755,DTE,False,1962-01-04
1962-01-05,25.372339248657227,25.372339248657227,24.893617630004883,24.893617630004883,10575,DTE,False,1962-01-05
1962-01-08,24.893617630004883,24.94680976867676,24.680850982666016,24.94680976867676,6815,DTE,False,1962-01-08
1962-01-09,24.94680976867676,25.0,24.787233352661133,25.0,5170,DTE,False,1962-01-09
1962-01-11,25.0,25.212766647338867,24.893617630004883,25.212766647338867,8930,,False,1962-01-11
1962-01-12,25.212766647338867,25.478723526000977,25.212766647338867,25.478723526000977,3525,DTE,False,1962-01-12
1962-01-15,25.319149017333984,25.319149017333984,25.05319023132324,25.10638236999512,3525,DTE,False,1962-01-15
1962-01-17,25.10638236999512,25.212766647338867,25.0,25.10638236999512,5640,,False,1962-01-17
1962-01-19,24.893617630004883,24.893617630004883,24.840425491333008,24.840425491333008,4935,,False,1962-01-19
1962-01-22,24.893617630004883,25.05319023132324,24.893617630004883,25.05319023132324,6345,DTE,False,1962-01-22
1962-01-23,25.05319023132324,25.10638236999512,24.94680976867676,24.94680976867676,6815,DTE,False,1962-01-23
1962-01-25,24.893617630004883,24.893617630004883,24.680850982666016,24.680850982666016,9165,,False,1962-01-25
1962-01-29,24.680850982666016,24.73404312133789,24.36170196533203,24.36170196533203,4935,,False,1962-01-29
1962-01-30,24.36170196533203,24.414894104003903,24.20212745666504,24.25531959533692,4230,DTE,False,1962-01-30
1962-01-31,24.148935317993164,24.148935317993164,23.93617057800293,23.989362716674805,6345,DTE,False,1962-01-31
1962-02-02,24.148935317993164,24.25531959533692,24.148935317993164,24.25531959533692,7990,,False,1962-02-02
1962-02-06,24.30851173400879,24.680850982666016,24.30851173400879,24.36170196533203,15510,,False,1962-02-06
1962-02-07,24.627660751342773,24.893617630004883,24.627660751342773,24.893617630004883,6815,DTE,False,1962-02-07
1962-02-08,25.10638236999512,25.212766647338867,25.10638236999512,25.212766647338867,4465,DTE,False,1962-02-08
1962-02-09,25.212766647338867,25.319149017333984,25.212766647338867,25.319149017333984,3055,DTE,False,1962-02-09
1962-02-13,25.4255313873291,25.79787254333496,25.4255313873291,25.74468040466309,13395,,False,1962-02-13
1962-02-20,25.478723526000977,25.478723526000977,25.26595687866211,25.372339248657227,8460,,False,1962-02-20
1962-02-23,25.372339248657227,25.63829803466797,25.372339248657227,25.4255313873291,10105,,False,1962-02-23
1962-02-26,25.4255313873291,25.478723526000977,25.319149017333984,25.478723526000977,2350,DTE,False,1962-02-26
1962-02-28,25.53191566467285,25.69148826599121,25.53191566467285,25.53191566467285,3760,,False,1962-02-28
1962-03-07,25.10638236999512,25.10638236999512,25.05319023132324,25.10638236999512,12455,,False,1962-03-07
1962-03-09,25.212766647338867,25.319149017333984,25.212766647338867,25.212766647338867,2585,,False,1962-03-09
1962-03-14,25.10638236999512,25.10638236999512,24.94680976867676,25.10638236999512,9400,,False,1962-03-14
1962-03-15,25.10638236999512,25.4255313873291,25.10638236999512,25.319149017333984,7520,DTE,False,1962-03-15
1962-03-20,25.4255313873291,25.585105895996094,25.4255313873291,25.4255313873291,6345,,False,1962-03-20
1962-03-21,25.372339248657227,25.53191566467285,25.212766647338867,25.53191566467285,3055,DTE,False,1962-03-21
1962-03-23,25.53191566467285,25.63829803466797,25.53191566467285,25.53191566467285,5875,,False,1962-03-23
1962-03-28,25.372339248657227,25.372339248657227,25.10638236999512,25.159574508666992,12455,,False,1962-03-28
1962-03-29,25.159574508666992,25.159574508666992,25.0,25.0,2820,DTE,False,1962-03-29
1962-03-30,25.0,25.0,24.680850982666016,25.0,2350,DTE,False,1962-03-30
1962-04-02,25.0,25.10638236999512,24.94680976867676,25.0,2115,DTE,False,1962-04-02
1962-04-04,24.680850982666016,24.680850982666016,24.521276473999023,24.521276473999023,4230,,False,1962-04-04
1962-04-05,24.521276473999023,24.627660751342773,24.36170196533203,24.521276473999023,3995,DTE,False,1962-04-05
1962-04-06,24.521276473999023,24.5744686126709,24.25531959533692,24.5744686126709,2350,DTE,False,1962-04-06
1962-04-09,24.414894104003903,24.414894104003903,24.148935317993164,24.148935317993164,2820,DTE,False,1962-04-09
1962-04-10,24.148935317993164,24.25531959533692,24.09574508666992,24.25531959533692,1175,DTE,False,1962-04-10
1962-04-11,24.36170196533203,24.787233352661133,24.36170196533203,24.5744686126709,3995,DTE,False,1962-04-11
1962-04-12,24.46808433532715,24.46808433532715,24.148935317993164,24.25531959533692,4700,DTE,False,1962-04-12
1962-04-13,24.25531959533692,24.5744686126709,24.25531959533692,24.25531959533692,1880,DTE,False,1962-04-13
1962-04-16,24.25531959533692,24.414894104003903,24.09574508666992,24.414894104003903,2820,DTE,False,1962-04-16
1962-04-17,24.414894104003903,24.840425491333008,24.25531959533692,24.680850982666016,3290,DTE,False,1962-04-17
1962-04-18,24.680850982666016,24.893617630004883,24.5744686126709,24.680850982666016,1645,DTE,False,1962-04-18
1962-04-19,24.787233352661133,25.10638236999512,24.787233352661133,25.05319023132324,2585,DTE,False,1962-04-19
1962-04-24,25.212766647338867,25.319149017333984,25.212766647338867,25.212766647338867,2820,,False,1962-04-24
1962-04-25,25.212766647338867,25.26595687866211,25.05319023132324,25.05319023132324,5640,DTE,False,1962-04-25
1962-04-30,25.159574508666992,25.4255313873291,25.159574508666992,25.159574508666992,19270,,False,1962-04-30
1962-05-02,25.10638236999512,25.372339248657227,25.0,25.0,17155,,False,1962-05-02
1962-05-04,25.0,25.10638236999512,24.893617630004883,25.10638236999512,11985,,False,1962-05-04
1962-05-08,25.10638236999512,25.26595687866211,25.0,25.05319023132324,10575,,False,1962-05-08
1962-05-09,25.05319023132324,25.05319023132324,24.893617630004883,25.0,3525,DTE,False,1962-05-09
1962-05-11,25.0,25.0,24.787233352661133,24.787233352661133,10105,,False,1962-05-11
1962-05-15,24.680850982666016,24.680850982666016,24.25531959533692,24.36170196533203,33135,,False,1962-05-15
1962-05-24,24.20212745666504,24.20212745666504,24.042552947998047,24.042552947998047,31725,,False,1962-05-24
1962-05-25,24.042552947998047,24.09574508666992,23.776596069335938,23.776596069335938,7990,DTE,False,1962-05-25
1962-05-28,23.723403930664062,23.723403930664062,22.23404312133789,22.23404312133789,19505,DTE,False,1962-05-28
1962-05-29,21.914894104003903,21.914894104003903,19.36170196533203,21.06382942199707,38775,DTE,False,1962-05-29
1962-05-31,21.75531959533692,22.127660751342773,21.75531959533692,22.021276473999023,19975,DTE,False,1962-05-31
1962-06-01,22.127660751342773,22.9255313873291,22.127660751342773,22.9255313873291,6345,DTE,False,1962-06-01
1962-06-04,22.9255313873291,22.978723526000977,22.55319023132324,22.55319023132324,7050,DTE,False,1962-06-04
1962-06-05,22.55319023132324,22.712766647338867,22.0744686126709,22.55319023132324,8460,DTE,False,1962-06-05
1962-06-07,22.712766647338867,22.872339248657227,22.712766647338867,22.76595687866211,6345,,False,1962-06-07
1962-06-11,22.819149017333984,23.19148826599121,22.819149017333984,23.19148826599121,10105,,False,1962-06-11
1962-06-12,22.978723526000977,22.978723526000977,22.659574508666992,22.76595687866211,3995,DTE,False,1962-06-12
1962-06-13,22.712766647338867,22.712766647338867,22.23404312133789,22.55319023132324,8460,DTE,False,1962-06-13
1962-06-14,22.55319023132324,22.659574508666992,22.127660751342773,22.127660751342773,4465,DTE,False,1962-06-14
1962-06-20,22.021276473999023,22.021276473999023,21.70212745666504,21.70212745666504,18095,,False,1962-06-20
1962-06-21,21.70212745666504,21.86170196533203,21.542552947998047,21.648935317993164,6110,DTE,False,1962-06-21
1962-06-22,21.648935317993164,21.70212745666504,21.276596069335938,21.276596069335938,10105,DTE,False,1962-06-22
1962-06-27,20.85106468200684,20.85106468200684,20.212766647338867,20.85106468200684,29375,,False,1962-06-27
1962-06-29,21.06382942199707,21.43617057800293,21.06382942199707,21.43617057800293,10105,,False,1962-06-29
1962-07-02,21.43617057800293,21.59574508666992,21.276596069335938,21.59574508666992,6110,DTE,False,1962-07-02
1962-07-05,21.59574508666992,21.70212745666504,21.489362716674805,21.70212745666504,5875,,False,1962-07-05
1962-07-09,21.80851173400879,21.914894104003903,21.80851173400879,21.914894104003903,4935,,False,1962-07-09
1962-07-10,22.127660751342773,22.5,22.127660751342773,22.127660751342773,7285,DTE,False,1962-07-10
1962-07-11,22.340425491333008,22.55319023132324,22.340425491333008,22.55319023132324,3290,DTE,False,1962-07-11
1962-07-13,22.819149017333984,23.085105895996094,22.819149017333984,22.819149017333984,4700,,False,1962-07-13
1962-07-16,22.819149017333984,22.819149017333984,22.76595687866211,22.76595687866211,2115,DTE,False,1962-07-16
1962-07-17,22.76595687866211,22.76595687866211,22.340425491333008,22.340425491333008,7285,DTE,False,1962-07-17
1962-07-18,22.340425491333008,22.340425491333008,22.021276473999023,22.021276473999023,4700,DTE,False,1962-07-18
1962-07-23,22.340425491333008,22.5,22.340425491333008,22.340425491333008,12925,,False,1962-07-23
1962-07-24,22.340425491333008,22.44680976867676,22.127660751342773,22.393617630004883,4700,DTE,False,1962-07-24
1962-07-26,22.393617630004883,22.5,22.287233352661133,22.44680976867676,11280,,False,1962-07-26
1962-07-27,22.55319023132324,22.872339248657227,22.55319023132324,22.712766647338867,6345,DTE,False,1962-07-27
1962-07-30,22.76595687866211,22.9255313873291,22.76595687866211,22.76595687866211,1645,DTE,False,1962-07-30
1962-08-02,22.76595687866211,22.76595687866211,22.60638236999512,22.76595687866211,4230,,False,1962-08-02
1962-08-10,23.085105895996094,23.24468040466309,23.085105895996094,23.19148826599121,25615,,False,1962-08-10
1962-08-15,23.13829803466797,23.13829803466797,22.9255313873291,23.13829803466797,19740,,False,1962-08-15
1962-08-16,23.13829803466797,23.24468040466309,23.03191566467285,23.03191566467285,2115,DTE,False,1962-08-16
1962-08-17,23.03191566467285,23.19148826599121,22.978723526000977,23.19148826599121,1645,DTE,False,1962-08-17
1962-08-20,23.19148826599121,23.24468040466309,23.085105895996094,23.13829803466797,1645,DTE,False,1962-08-20
1962-08-24,23.13829803466797,23.19148826599121,23.03191566467285,23.19148826599121,5170,,False,1962-08-24
1962-08-27,23.19148826599121,23.67021369934082,23.19148826599121,23.67021369934082,11750,DTE,False,1962-08-27
1962-08-28,23.56382942199707,23.56382942199707,23.13829803466797,23.13829803466797,4230,DTE,False,1962-08-28
1962-08-29,23.13829803466797,23.29787254333496,22.978723526000977,23.03191566467285,7050,DTE,False,1962-08-29
1962-09-04,23.03191566467285,23.13829803466797,22.9255313873291,23.085105895996094,9400,,False,1962-09-04
1962-09-11,23.35106468200684,23.510637283325195,23.35106468200684,23.510637283325195,16450,,False,1962-09-11
1962-09-12,23.510637283325195,23.82978630065918,23.40425491333008,23.82978630065918,3525,DTE,False,1962-09-12
1962-09-13,23.82978630065918,23.989362716674805,23.82978630065918,23.82978630065918,4230,DTE,False,1962-09-13
1962-09-14,23.88297843933105,25.10638236999512,23.88297843933105,25.10638236999512,5640,DTE,False,1962-09-14
1962-09-17,25.10638236999512,25.4255313873291,24.36170196533203,25.05319023132324,15040,DTE,False,1962-09-17
1962-09-18,25.212766647338867,25.63829803466797,25.212766647338867,25.4255313873291,10810,DTE,False,1962-09-18
1962-09-19,25.478723526000977,25.95744705200196,25.478723526000977,25.90425491333008,6815,DTE,False,1962-09-19
1962-09-21,25.90425491333008,26.17021369934082,25.79787254333496,25.95744705200196,14805,,False,1962-09-21
1962-09-24,25.0,25.0,24.840425491333008,25.0,13395,DTE,False,1962-09-24
1962-09-26,24.6875,24.6875,24.680850982666016,24.6875,9165,,False,1962-09-26
1962-09-28,24.787233352661133,24.94680976867676,24.787233352661133,24.840425491333008,4700,,False,1962-09-28
1962-10-01,24.787233352661133,24.787233352661133,24.46808433532715,24.521276473999023,5170,DTE,False,1962-10-01
1962-10-02,24.521276473999023,24.5744686126709,24.36170196533203,24.46808433532715,1880,DTE,False,1962-10-02
