BI_Index,Direction,Start_Date,Start_Price,End_Date,End_Price,Price_Change,K_Line_Count
6,down,2014-02-27,55.77999877929688,2014-03-10,52.2400016784668,3.5399971008300852,7
7,up,2014-03-10,52.2400016784668,2014-03-21,54.810001373291016,2.5699996948242188,5
8,down,2014-03-21,54.810001373291016,2014-03-27,51.18999862670898,3.6200027465820384,3
9,up,2014-03-27,51.18999862670898,2014-04-04,55.34999847412109,4.159999847412109,5
10,down,2014-04-04,55.34999847412109,2014-04-15,48.93000030517578,6.419998168945305,5
11,up,2014-04-15,48.93000030517578,2014-04-22,51.150001525878906,2.220001220703125,4
12,down,2014-04-22,51.150001525878906,2014-04-30,48.43999862670898,2.710002899169929,4
13,up,2014-04-30,48.43999862670898,2014-05-29,53.86000061035156,5.420001983642585,13
14,down,2014-05-29,53.86000061035156,2014-06-03,51.29999923706055,2.5600013732910156,3
15,up,2014-06-03,51.29999923706055,2014-06-23,58.290000915527344,6.990001678466797,7
16,down,2014-06-23,58.290000915527344,2014-08-06,48.83000183105469,9.459999084472656,26
17,up,2014-08-06,48.83000183105469,2014-08-20,53.40999984741211,4.579998016357422,8
18,down,2014-08-20,53.40999984741211,2014-08-29,51.209999084472656,2.200000762939453,6
19,up,2014-08-29,51.209999084472656,2014-09-11,52.52000045776367,1.3100013732910156,6
20,down,2014-09-11,52.52000045776367,2014-10-15,43.810001373291016,8.709999084472656,16
21,up,2014-10-15,43.810001373291016,2014-11-04,54.56999969482422,10.759998321533203,9
22,down,2014-11-04,54.56999969482422,2014-11-14,51.790000915527344,2.779998779296875,5
23,up,2014-11-14,51.790000915527344,2014-11-21,54.880001068115234,3.0900001525878906,4
24,down,2014-11-21,54.880001068115234,2014-11-26,52.900001525878906,1.9799995422363281,3
25,up,2014-11-26,52.900001525878906,2014-12-08,55.90999984741211,3.009998321533203,6
26,down,2014-12-08,55.90999984741211,2014-12-16,52.959999084472656,2.950000762939453,4
27,up,2014-12-16,52.959999084472656,2015-01-09,56.380001068115234,3.420001983642578,10
