BI_Index,Direction,Start_Date,Start_Price,End_Date,End_Price,Price_Change,K_Line_Count
296,down,1997-09-29,3.891666889190674,1997-10-09,2.9666669368743896,0.9249999523162842,6
297,up,1997-10-09,2.9666669368743896,1997-10-16,3.325000047683716,0.35833311080932617,5
298,down,1997-10-16,3.325000047683716,1997-11-05,2.650000095367432,0.6749999523162837,11
299,up,1997-11-05,2.650000095367432,1997-11-18,2.8666670322418213,0.2166669368743892,4
300,down,1997-11-18,2.8666670322418213,1997-12-19,2.299999952316284,0.5666670799255371,13
301,up,1997-12-19,2.299999952316284,1998-01-05,3.150000095367432,0.8500001430511479,9
302,down,1998-01-05,3.150000095367432,1998-01-13,2.5958330631256104,0.5541670322418217,4
303,up,1998-01-13,2.5958330631256104,1998-02-10,3.200000047683716,0.6041669845581055,13
304,down,1998-02-10,3.200000047683716,1998-02-13,3.0333330631256104,0.16666698455810547,3
305,up,1998-02-13,3.0333330631256104,1998-02-24,3.150000095367432,0.11666703224182173,3
306,down,1998-02-24,3.150000095367432,1998-03-20,2.8833329677581787,0.2666671276092534,10
307,up,1998-03-20,2.8833329677581787,1998-03-26,2.9583330154418945,0.07500004768371582,3
308,down,1998-03-26,2.9583330154418945,1998-04-06,2.887500047683716,0.07083296775817871,5
309,up,1998-04-06,2.887500047683716,1998-04-21,3.141666889190674,0.254166841506958,9
310,down,1998-04-21,3.141666889190674,1998-05-29,2.608333110809326,0.5333337783813477,13
311,up,1998-05-29,2.608333110809326,1998-06-09,2.8499999046325684,0.2416667938232422,5
312,down,1998-06-09,2.8499999046325684,1998-06-15,2.625,0.22499990463256836,3
313,up,1998-06-15,2.625,1998-06-19,2.799999952316284,0.17499995231628418,3
314,down,1998-06-19,2.799999952316284,1998-07-14,2.549999952316284,0.25,12
315,up,1998-07-14,2.549999952316284,1998-07-22,2.733333110809326,0.183333158493042,5
316,down,1998-07-22,2.733333110809326,1998-09-03,2.3833329677581787,0.35000014305114746,15
317,up,1998-09-03,2.3833329677581787,1998-10-01,2.924999952316284,0.5416669845581055,14
318,down,1998-10-01,2.924999952316284,1998-10-14,2.6166670322418213,0.3083329200744629,6
319,up,1998-10-14,2.6166670322418213,1998-11-06,3.066667079925537,0.4500000476837158,12
320,down,1998-11-06,3.066667079925537,1998-11-13,2.954166889190674,0.11250019073486328,5
321,up,1998-11-13,2.954166889190674,1998-11-30,3.233333110809326,0.27916622161865234,10
322,down,1998-11-30,3.233333110809326,1998-12-04,3.066667079925537,0.16666603088378906,4
323,up,1998-12-04,3.066667079925537,1998-12-10,3.129167079925537,0.0625,3
324,down,1998-12-10,3.129167079925537,1998-12-22,2.9458329677581787,0.1833341121673584,6
325,up,1998-12-22,2.9458329677581787,1999-01-26,3.9666669368743896,1.020833969116211,16
326,down,1999-01-26,3.9666669368743896,1999-03-12,3.25,0.7166669368743896,22
327,up,1999-03-12,3.25,1999-03-31,3.354166984558105,0.10416698455810502,8
328,down,1999-03-31,3.354166984558105,1999-04-27,3.0083329677581787,0.3458340167999263,9
329,up,1999-04-27,3.0083329677581787,1999-05-11,3.275000095367432,0.2666671276092534,6
