BI_Index,Direction,Start_Date,Start_Price,End_Date,End_Price,Price_Change,K_Line_Count
165,up,2007-06-26,32.61000061035156,2007-07-02,34.849998474121094,2.2399978637695312,3
166,down,2007-07-02,34.849998474121094,2007-07-11,32.79999923706055,2.049999237060547,5
167,up,2007-07-11,32.79999923706055,2007-07-17,35.5099983215332,2.7099990844726562,4
168,down,2007-07-17,35.5099983215332,2007-08-09,29.209999084472656,6.299999237060547,10
169,up,2007-08-09,29.209999084472656,2007-08-23,36.65999984741211,7.450000762939453,9
170,down,2007-08-23,36.65999984741211,2007-09-17,32.40999984741211,4.25,12
171,up,2007-09-17,32.40999984741211,2007-10-02,35.439998626708984,3.029998779296875,10
172,down,2007-10-02,35.439998626708984,2007-10-22,30.170000076293945,5.269998550415039,9
173,up,2007-10-22,30.170000076293945,2007-11-14,36.15999984741211,5.989999771118164,11
174,down,2007-11-14,36.15999984741211,2007-11-21,32.16999816894531,3.990001678466797,4
175,up,2007-11-21,32.16999816894531,2007-11-29,34.720001220703125,2.5500030517578125,3
176,down,2007-11-29,34.720001220703125,2007-12-04,32.599998474121094,2.1200027465820312,3
177,up,2007-12-04,32.599998474121094,2008-01-02,42.220001220703125,9.620002746582031,13
178,down,2008-01-02,42.220001220703125,2008-01-22,26.51000022888184,15.710000991821286,7
179,up,2008-01-22,26.51000022888184,2008-02-06,39.91999816894531,13.409997940063473,10
180,down,2008-02-06,39.91999816894531,2008-02-11,35.029998779296875,4.8899993896484375,3
181,up,2008-02-11,35.029998779296875,2008-02-20,40.060001373291016,5.030002593994141,3
182,down,2008-02-20,40.060001373291016,2008-03-11,33.41999816894531,6.640003204345703,11
183,up,2008-03-11,33.41999816894531,2008-04-04,38.47999954223633,5.060001373291016,13
184,down,2008-04-04,38.47999954223633,2008-04-24,25.170000076293945,13.309999465942383,8
185,up,2008-04-24,25.170000076293945,2008-05-02,34.369998931884766,9.19999885559082,5
186,down,2008-05-02,34.369998931884766,2008-05-08,31.3799991607666,2.989999771118164,4
187,up,2008-05-08,31.3799991607666,2008-05-16,35.86000061035156,4.480001449584961,6
188,down,2008-05-16,35.86000061035156,2008-06-09,30.049999237060547,5.810001373291016,13
189,up,2008-06-09,30.049999237060547,2008-06-16,31.959999084472656,1.9099998474121094,3
190,down,2008-06-16,31.959999084472656,2008-07-08,27.86000061035156,4.099998474121097,13
191,up,2008-07-08,27.86000061035156,2008-07-24,38.16999816894531,10.309997558593754,8
192,down,2008-07-24,38.16999816894531,2008-08-04,35.02000045776367,3.1499977111816406,5
193,up,2008-08-04,35.02000045776367,2008-08-15,41.619998931884766,6.599998474121094,8
194,down,2008-08-15,41.619998931884766,2008-08-27,36.290000915527344,5.329998016357422,6
195,up,2008-08-27,36.290000915527344,2008-09-03,39.209999084472656,2.9199981689453125,4
196,down,2008-09-03,39.209999084472656,2008-09-16,34.880001068115234,4.329998016357422,6
197,up,2008-09-16,34.880001068115234,2008-09-22,40.9900016784668,6.1100006103515625,3
198,down,2008-09-22,40.9900016784668,2008-10-28,25.100000381469727,15.89000129699707,17
199,up,2008-10-28,25.100000381469727,2008-11-10,27.709999084472656,2.6099987030029297,6
200,down,2008-11-10,27.709999084472656,2008-11-13,21.459999084472656,6.25,3
201,up,2008-11-13,21.459999084472656,2008-11-28,28.600000381469727,7.14000129699707,9
202,down,2008-11-28,28.600000381469727,2008-12-12,25.790000915527344,2.809999465942383,8
203,up,2008-12-12,25.790000915527344,2009-01-06,34.970001220703125,9.180000305175781,9
204,down,2009-01-06,34.970001220703125,2009-01-23,27.18000030517578,7.790000915527344,10
205,up,2009-01-23,27.18000030517578,2009-01-28,30.65999984741211,3.479999542236328,3
206,down,2009-01-28,30.65999984741211,2009-02-02,27.18000030517578,3.479999542236328,3
207,up,2009-02-02,27.18000030517578,2009-02-06,30.670000076293945,3.489999771118164,3
208,down,2009-02-06,30.670000076293945,2009-03-06,23.46999931335449,7.200000762939457,15
209,up,2009-03-06,23.46999931335449,2009-03-11,26.6299991607666,3.159999847412113,3
210,down,2009-03-11,26.6299991607666,2009-03-17,24.1200008392334,2.509998321533203,3
211,up,2009-03-17,24.1200008392334,2009-03-27,29.299999237060547,5.179998397827148,6
212,down,2009-03-27,29.299999237060547,2009-04-01,25.209999084472656,4.090000152587891,3
213,up,2009-04-01,25.209999084472656,2009-04-13,29.51000022888184,4.300001144409183,4
214,down,2009-04-13,29.51000022888184,2009-04-20,26.3799991607666,3.130001068115238,4
215,up,2009-04-20,26.3799991607666,2009-05-07,33.310001373291016,6.930002212524414,9
216,down,2009-05-07,33.310001373291016,2009-05-13,29.770000457763672,3.5400009155273438,4
217,up,2009-05-13,29.770000457763672,2009-05-19,31.959999084472656,2.1899986267089844,4
218,down,2009-05-19,31.959999084472656,2009-05-28,28.020000457763672,3.9399986267089844,5
219,up,2009-05-28,28.020000457763672,2009-06-11,34.70000076293945,6.680000305175781,7
220,down,2009-06-11,34.70000076293945,2009-06-23,30.06999969482422,4.630001068115234,6
221,up,2009-06-23,30.06999969482422,2009-06-30,32.77000045776367,2.700000762939453,4
222,down,2009-06-30,32.77000045776367,2009-07-09,30.06999969482422,2.700000762939453,6
223,up,2009-07-09,30.06999969482422,2009-07-20,36.4900016784668,6.420001983642578,7
224,down,2009-07-20,36.4900016784668,2009-07-29,34.11000061035156,2.3800010681152344,4
225,up,2009-07-29,34.11000061035156,2009-08-07,35.9900016784668,1.8800010681152344,5
226,down,2009-08-07,35.9900016784668,2009-08-17,33.439998626708984,2.5500030517578125,5
227,up,2009-08-17,33.439998626708984,2009-08-25,37.88999938964844,4.450000762939453,6
228,down,2009-08-25,37.88999938964844,2009-09-10,34.689998626708984,3.200000762939453,8
229,up,2009-09-10,34.689998626708984,2009-09-17,38.02999877929688,3.3400001525878977,4
230,down,2009-09-17,38.02999877929688,2009-10-05,33.72999954223633,4.299999237060554,8
231,up,2009-10-05,33.72999954223633,2009-10-20,37.16999816894531,3.4399986267089844,9
232,down,2009-10-20,37.16999816894531,2009-11-02,33.15999984741211,4.009998321533203,6
233,up,2009-11-02,33.15999984741211,2009-11-17,40.0,6.840000152587891,8
234,down,2009-11-17,40.0,2009-11-30,36.86000061035156,3.1399993896484375,7
235,up,2009-11-30,36.86000061035156,2009-12-04,38.619998931884766,1.7599983215332031,4
236,down,2009-12-04,38.619998931884766,2009-12-09,36.36000061035156,2.259998321533203,3
237,up,2009-12-09,36.36000061035156,2009-12-28,41.11000061035156,4.75,9
238,down,2009-12-28,41.11000061035156,2009-12-31,39.040000915527344,2.0699996948242188,3
239,up,2009-12-31,39.040000915527344,2010-01-11,40.5,1.4599990844726562,6
240,down,2010-01-11,40.5,2010-01-21,38.900001525878906,1.5999984741210938,5
241,up,2010-01-21,38.900001525878906,2010-02-22,44.20000076293945,5.299999237060547,16
242,down,2010-02-22,44.20000076293945,2010-02-25,41.5,2.700000762939453,3
243,up,2010-02-25,41.5,2010-03-16,45.5,4.0,11
244,down,2010-03-16,45.5,2010-03-22,43.09999847412109,2.4000015258789134,3
245,up,2010-03-22,43.09999847412109,2010-04-26,51.09000015258789,7.990001678466804,13
246,down,2010-04-26,51.09000015258789,2010-05-07,40.310001373291016,10.779998779296875,5
247,up,2010-05-07,40.310001373291016,2010-05-13,46.2599983215332,5.9499969482421875,4
248,down,2010-05-13,46.2599983215332,2010-05-25,40.5,5.759998321533203,8
