BI_Index,Direction,Start_Date,Start_Price,End_Date,End_Price,Price_Change,K_Line_Count
123,down,2002-05-02,3.446666955947876,2002-05-07,3.183332920074463,0.2633340358734131,3
124,up,2002-05-07,3.183332920074463,2002-05-14,3.4555559158325195,0.27222299575805664,4
125,down,2002-05-14,3.4555559158325195,2002-05-22,3.183332920074463,0.27222299575805664,5
126,up,2002-05-22,3.183332920074463,2002-06-03,3.3444440364837646,0.16111111640930176,5
127,down,2002-06-03,3.3444440364837646,2002-06-12,3.1600000858306885,0.18444395065307617,5
128,up,2002-06-12,3.1600000858306885,2002-06-18,3.3722219467163086,0.21222186088562012,3
129,down,2002-06-18,3.3722219467163086,2002-06-27,2.942222118377685,0.4299998283386235,5
130,up,2002-06-27,2.942222118377685,2002-07-09,3.2144439220428467,0.2722218036651616,7
131,down,2002-07-09,3.2144439220428467,2002-07-19,2.538888931274414,0.6755549907684326,6
132,up,2002-07-19,2.538888931274414,2002-08-02,3.1111109256744385,0.5722219944000244,4
133,down,2002-08-02,3.1111109256744385,2002-08-09,2.8777780532836914,0.23333287239074707,3
134,up,2002-08-09,2.8777780532836914,2002-08-29,3.166666984558105,0.2888889312744136,4
135,down,2002-08-29,3.166666984558105,2002-09-06,2.935555934906006,0.23111104965209917,3
136,up,2002-09-06,2.935555934906006,2002-10-01,3.168889045715332,0.23333311080932617,10
137,down,2002-10-01,3.168889045715332,2002-10-07,2.9222218990325928,0.24666714668273926,3
138,up,2002-10-07,2.9222218990325928,2002-10-30,3.1544439792633057,0.2322220802307129,10
139,down,2002-10-30,3.1544439792633057,2002-11-05,2.9911110401153564,0.16333293914794922,3
140,up,2002-11-05,2.9911110401153564,2002-12-05,3.833333015441896,0.8422219753265394,14
141,down,2002-12-05,3.833333015441896,2002-12-18,3.308888912200928,0.5244441032409677,7
142,up,2002-12-18,3.308888912200928,2003-01-06,3.505556106567383,0.19666719436645463,7
143,down,2003-01-06,3.505556106567383,2003-01-13,3.3299999237060547,0.17555618286132812,4
144,up,2003-01-13,3.3299999237060547,2003-01-27,3.5299999713897705,0.20000004768371582,6
145,down,2003-01-27,3.5299999713897705,2003-02-25,3.0788888931274414,0.4511110782623291,16
146,up,2003-02-25,3.0788888931274414,2003-04-02,3.907778024673462,0.8288891315460205,18
147,down,2003-04-02,3.907778024673462,2003-04-07,3.637778043746948,0.2699999809265141,3
148,up,2003-04-07,3.637778043746948,2003-04-23,4.091111183166504,0.4533331394195561,7
149,down,2003-04-23,4.091111183166504,2003-05-22,3.694443941116333,0.3966672420501709,11
150,up,2003-05-22,3.694443941116333,2003-06-06,4.199999809265137,0.5055558681488037,6
151,down,2003-06-06,4.199999809265137,2003-06-24,3.7311110496521,0.46888875961303667,6
152,up,2003-06-24,3.7311110496521,2003-07-09,3.983333110809326,0.2522220611572261,8
153,down,2003-07-09,3.983333110809326,2003-08-04,3.386667013168335,0.5966660976409912,11
154,up,2003-08-04,3.386667013168335,2003-08-19,3.933332920074463,0.5466659069061279,8
155,down,2003-08-19,3.933332920074463,2003-09-03,3.73888897895813,0.194443941116333,8
156,up,2003-09-03,3.73888897895813,2003-09-09,3.852221965789795,0.11333298683166504,3
157,down,2003-09-09,3.852221965789795,2003-09-16,3.6333329677581774,0.21888899803161754,5
158,up,2003-09-16,3.6333329677581774,2003-09-19,3.771111011505127,0.13777804374694957,3
159,down,2003-09-19,3.771111011505127,2003-09-26,3.597778081893921,0.17333292961120605,3
160,up,2003-09-26,3.597778081893921,2003-10-22,4.014443874359131,0.41666579246520996,13
161,down,2003-10-22,4.014443874359131,2003-10-28,3.912221908569336,0.10222196578979492,4
162,up,2003-10-28,3.912221908569336,2003-11-07,4.404444217681885,0.49222230911254883,5
163,down,2003-11-07,4.404444217681885,2003-11-21,3.972222089767456,0.4322221279144287,7
164,up,2003-11-21,3.972222089767456,2004-01-28,5.021111011505127,1.048888921737671,32
165,down,2004-01-28,5.021111011505127,2004-02-23,4.546667098999023,0.4744439125061035,12
166,up,2004-02-23,4.546667098999023,2004-03-08,4.805555820465088,0.25888872146606445,6
167,down,2004-03-08,4.805555820465088,2004-03-23,4.334444046020508,0.4711117744445801,10
168,up,2004-03-23,4.334444046020508,2004-04-12,4.865555763244629,0.5311117172241211,11
169,down,2004-04-12,4.865555763244629,2004-05-17,4.06777811050415,0.7977776527404785,14
170,up,2004-05-17,4.06777811050415,2004-06-21,4.478888988494873,0.41111087799072266,14
171,down,2004-06-21,4.478888988494873,2004-07-06,4.381111145019531,0.0977778434753418,7
172,up,2004-07-06,4.381111145019531,2004-07-14,4.551111221313477,0.1700000762939453,3
173,down,2004-07-14,4.551111221313477,2004-07-26,4.016666889190674,0.5344443321228027,6
174,up,2004-07-26,4.016666889190674,2004-08-03,4.305555820465088,0.28888893127441406,4
175,down,2004-08-03,4.305555820465088,2004-08-30,3.944443941116333,0.3611118793487549,14
176,up,2004-08-30,3.944443941116333,2004-09-17,4.458889007568359,0.5144450664520264,10
177,down,2004-09-17,4.458889007568359,2004-10-26,3.891110897064209,0.5677781105041504,22
178,up,2004-10-26,3.891110897064209,2004-12-02,4.393332958221436,0.5022220611572275,12
179,down,2004-12-02,4.393332958221436,2004-12-09,4.225555896759033,0.16777706146240323,4
180,up,2004-12-09,4.225555896759033,2004-12-21,4.372221946716309,0.1466660499572754,4
181,down,2004-12-21,4.372221946716309,2005-01-28,4.062222003936768,0.309999942779541,20
182,up,2005-01-28,4.062222003936768,2005-03-08,4.688889026641846,0.6266670227050781,19
183,down,2005-03-08,4.688889026641846,2005-03-28,4.313333034515381,0.37555599212646484,9
184,up,2005-03-28,4.313333034515381,2005-04-13,4.6044440269470215,0.2911109924316406,9
185,down,2005-04-13,4.6044440269470215,2005-04-20,4.438889026641846,0.16555500030517578,4
186,up,2005-04-20,4.438889026641846,2005-04-26,4.561110973358154,0.1222219467163086,3
187,down,2005-04-26,4.561110973358154,2005-05-10,4.431110858917236,0.13000011444091797,5
188,up,2005-05-10,4.431110858917236,2005-05-31,4.978888988494873,0.5477781295776367,8
189,down,2005-05-31,4.978888988494873,2005-06-07,4.764443874359131,0.2144451141357422,4
190,up,2005-06-07,4.764443874359131,2005-07-05,5.04888916015625,0.28444528579711914,10
191,down,2005-07-05,5.04888916015625,2005-07-22,4.829999923706055,0.2188892364501953,5
192,up,2005-07-22,4.829999923706055,2005-07-29,5.215556144714356,0.38555622100830167,4
193,down,2005-07-29,5.215556144714356,2005-08-12,5.002222061157227,0.2133340835571298,7
194,up,2005-08-12,5.002222061157227,2005-08-18,5.1666669845581055,0.1644449234008789,4
195,down,2005-08-18,5.1666669845581055,2005-09-01,4.778889179229736,0.38777780532836914,6
196,up,2005-09-01,4.778889179229736,2005-09-20,5.554443836212158,0.7755546569824219,9
197,down,2005-09-20,5.554443836212158,2005-10-12,5.098888874053955,0.4555549621582031,12
198,up,2005-10-12,5.098888874053955,2005-11-03,5.906667232513428,0.8077783584594727,13
