BI_Index,Direction,Start_Date,Start_Price,End_Date,End_Price,Price_Change,K_Line_Count
1,up,2015-11-24,11.520000457763672,2015-12-31,13.5,1.9799995422363281,13
2,down,2015-12-31,13.5,2016-01-07,11.0,2.5,4
3,up,2016-01-07,11.0,2016-01-12,12.225000381469728,1.2250003814697283,3
4,down,2016-01-12,12.225000381469728,2016-02-03,8.060999870300293,4.164000511169435,14
5,up,2016-02-03,8.060999870300293,2016-03-31,15.90999984741211,7.848999977111816,27
6,down,2016-03-31,15.90999984741211,2016-04-22,13.0,2.9099998474121094,14
7,up,2016-04-22,13.0,2016-04-29,15.670000076293944,2.6700000762939435,4
8,down,2016-04-29,15.670000076293944,2016-05-17,8.630000114440918,7.039999961853026,9
9,up,2016-05-17,8.630000114440918,2016-06-02,9.68000030517578,1.0500001907348615,7
10,down,2016-06-02,9.68000030517578,2016-06-16,8.640000343322754,1.0399999618530256,6
11,up,2016-06-16,8.640000343322754,2016-06-22,9.420000076293944,0.7799997329711896,3
12,down,2016-06-22,9.420000076293944,2016-06-27,8.420000076293945,0.9999999999999982,3
13,up,2016-06-27,8.420000076293945,2016-08-04,12.279999732971191,3.859999656677246,18
14,down,2016-08-04,12.279999732971191,2016-08-17,11.329999923706056,0.9499998092651349,5
15,up,2016-08-17,11.329999923706056,2016-08-23,12.539999961853027,1.2100000381469709,4
16,down,2016-08-23,12.539999961853027,2016-09-14,11.020000457763672,1.5199995040893555,10
17,up,2016-09-14,11.020000457763672,2016-09-30,12.020000457763672,1.0,9
18,down,2016-09-30,12.020000457763672,2016-10-17,10.880000114440918,1.140000343322754,10
19,up,2016-10-17,10.880000114440918,2016-10-24,11.5,0.619999885559082,3
20,down,2016-10-24,11.5,2016-11-01,11.0,0.5,4
21,up,2016-11-01,11.0,2016-11-07,12.4399995803833,1.4399995803833008,4
22,down,2016-11-07,12.4399995803833,2016-11-11,11.43000030517578,1.0099992752075213,4
23,up,2016-11-11,11.43000030517578,2016-12-20,14.81999969482422,3.389999389648441,22
24,down,2016-12-20,14.81999969482422,2016-12-30,13.529999732971191,1.2899999618530291,7
25,up,2016-12-30,13.529999732971191,2017-01-10,15.489999771118164,1.9600000381469727,5
26,down,2017-01-10,15.489999771118164,2017-02-06,14.029999732971191,1.4600000381469727,13
27,up,2017-02-06,14.029999732971191,2017-02-27,18.170000076293945,4.140000343322754,10
