BI_Index,Direction,Start_Date,Start_Price,End_Date,End_Price,Price_Change,K_Line_Count
22,up,2006-04-28,17.71236228942871,2006-05-09,20.39529037475586,2.6829280853271484,6
23,down,2006-05-09,20.39529037475586,2006-05-22,16.383516311645508,4.011774063110352,9
24,up,2006-05-22,16.383516311645508,2006-06-02,18.486122131347656,2.1026058197021484,5
25,down,2006-06-02,18.486122131347656,2006-06-14,14.709839820861816,3.77628231048584,8
26,up,2006-06-14,14.709839820861816,2006-07-03,17.317073822021484,2.607234001159668,10
27,down,2006-07-03,17.317073822021484,2006-08-03,13.389403343200684,3.927670478820801,18
28,up,2006-08-03,13.389403343200684,2006-08-18,14.432295799255373,1.0428924560546893,9
29,down,2006-08-18,14.432295799255373,2006-08-25,12.708157539367676,1.724138259887697,4
30,up,2006-08-25,12.708157539367676,2006-08-30,13.238015174865724,0.5298576354980487,3
31,down,2006-08-30,13.238015174865724,2006-09-11,12.548359870910645,0.6896553039550799,6
32,up,2006-09-11,12.548359870910645,2006-09-26,13.818334579467772,1.2699747085571271,7
33,down,2006-09-26,13.818334579467772,2006-10-03,12.00168228149414,1.816652297973631,3
34,up,2006-10-03,12.00168228149414,2006-10-16,15.332212448120115,3.330530166625975,6
35,down,2006-10-16,15.332212448120115,2006-10-27,11.858704566955566,3.473507881164549,7
36,up,2006-10-27,11.858704566955566,2006-11-16,14.667787551879885,2.809082984924318,11
37,down,2006-11-16,14.667787551879885,2006-11-28,13.71741008758545,0.9503774642944354,4
38,up,2006-11-28,13.71741008758545,2006-12-07,15.710680961608888,1.9932708740234393,6
39,down,2006-12-07,15.710680961608888,2006-12-22,14.163162231445312,1.547518730163576,7
40,up,2006-12-22,14.163162231445312,2006-12-29,15.214466094970703,1.0513038635253906,3
41,down,2006-12-29,15.214466094970703,2007-01-10,13.961312294006348,1.2531538009643555,3
42,up,2007-01-10,13.961312294006348,2007-02-05,16.10597038269043,2.144658088684082,13
43,down,2007-02-05,16.10597038269043,2007-02-09,15.517240524291992,0.5887298583984375,4
44,up,2007-02-09,15.517240524291992,2007-02-21,16.719932556152344,1.2026920318603516,6
45,down,2007-02-21,16.719932556152344,2007-03-14,13.549201011657717,3.170731544494627,11
46,up,2007-03-14,13.549201011657717,2007-03-23,14.945331573486328,1.3961305618286115,7
47,down,2007-03-23,14.945331573486328,2007-03-30,13.45668601989746,1.488645553588869,4
48,up,2007-03-30,13.45668601989746,2007-04-25,14.743481636047363,1.2867956161499041,11
49,down,2007-04-25,14.743481636047363,2007-05-08,13.29688835144043,1.4465932846069336,7
50,up,2007-05-08,13.29688835144043,2007-06-04,14.583683967590332,1.2867956161499023,13
51,down,2007-06-04,14.583683967590332,2007-06-22,13.29688835144043,1.2867956161499023,12
52,up,2007-06-22,13.29688835144043,2007-06-28,14.003363609313965,0.7064752578735352,3
53,down,2007-06-28,14.003363609313965,2007-08-16,10.546677589416504,3.456686019897461,23
54,up,2007-08-16,10.546677589416504,2007-08-24,11.640033721923828,1.0933561325073242,4
55,down,2007-08-24,11.640033721923828,2007-09-27,8.92346477508545,2.716568946838379,17
56,up,2007-09-27,8.92346477508545,2007-10-05,9.621530532836914,0.6980657577514648,3
57,down,2007-10-05,9.621530532836914,2007-10-22,7.779646873474121,1.841883659362793,9
58,up,2007-10-22,7.779646873474121,2007-10-26,8.309503555297852,0.5298566818237305,3
59,down,2007-10-26,8.309503555297852,2007-11-12,5.214466094970703,3.0950374603271484,6
60,up,2007-11-12,5.214466094970703,2007-11-23,6.021866798400879,0.8074007034301758,4
61,down,2007-11-23,6.021866798400879,2007-12-03,5.626576900482178,0.39528989791870117,3
62,up,2007-12-03,5.626576900482178,2007-12-13,7.359125137329102,1.7325482368469238,7
63,down,2007-12-13,7.359125137329102,2007-12-19,6.257359027862549,1.1017661094665527,3
64,up,2007-12-19,6.257359027862549,2007-12-26,7.115222930908203,0.8578639030456543,4
65,down,2007-12-26,7.115222930908203,2008-01-09,5.03784704208374,2.077375888824463,6
66,up,2008-01-09,5.03784704208374,2008-02-04,6.879731178283691,1.8418841361999512,10
67,down,2008-02-04,6.879731178283691,2008-02-15,5.357442855834961,1.5222883224487305,7
68,up,2008-02-15,5.357442855834961,2008-02-21,6.745163917541504,1.387721061706543,3
69,down,2008-02-21,6.745163917541504,2008-03-04,5.3238019943237305,1.4213619232177734,7
70,up,2008-03-04,5.3238019943237305,2008-03-24,6.391925811767578,1.0681238174438477,8
71,down,2008-03-24,6.391925811767578,2008-04-08,5.643397808074951,0.748528003692627,8
72,up,2008-04-08,5.643397808074951,2008-04-21,6.450798988342285,0.807401180267334,6
73,down,2008-04-21,6.450798988342285,2008-05-09,5.475189208984375,0.9756097793579102,9
74,up,2008-05-09,5.475189208984375,2008-05-19,6.40874719619751,0.9335579872131348,3
75,down,2008-05-19,6.40874719619751,2008-07-11,3.246426105499268,3.1623210906982417,25
76,up,2008-07-11,3.246426105499268,2008-07-24,4.179983139038086,0.9335570335388179,7
77,down,2008-07-24,4.179983139038086,2008-08-04,3.5071489810943604,0.6728341579437256,6
78,up,2008-08-04,3.5071489810943604,2008-08-15,5.374263763427734,1.867114782333374,7
79,down,2008-08-15,5.374263763427734,2008-08-21,4.03700590133667,1.3372578620910645,3
80,up,2008-08-21,4.03700590133667,2008-09-23,5.4667792320251465,1.4297733306884766,9
81,down,2008-09-23,5.4667792320251465,2008-10-10,2.5231289863586426,2.943650245666504,7
82,up,2008-10-10,2.5231289863586426,2008-11-04,3.6837680339813232,1.1606390476226807,11
83,down,2008-11-04,3.6837680339813232,2008-11-25,0.6896550059318542,2.994113028049469,12
