Date,Open,High,Low,Close,Volume,Ticker
1980-03-17,2.230720996856689,2.29784893989563,2.230720996856689,2.230720996856689,885992,TT
1980-03-18,2.230720996856689,2.27203106880188,2.230720996856689,2.26170301437378,1423396,TT
1980-03-19,2.26170301437378,2.27203106880188,2.2410480976104736,2.2410480976104736,1762300,TT
1980-03-20,2.230720996856689,2.230720996856689,2.189410924911499,2.189410924911499,624551,TT
1980-03-21,2.1842479705810547,2.1842479705810547,2.1429378986358643,2.1429378986358643,631814,TT
1980-03-24,2.1377739906311035,2.1377739906311035,2.0654819011688232,2.0654819011688232,597923,TT
1980-03-25,2.055155038833618,2.055155038833618,2.0241730213165283,2.0344998836517334,682649,TT
1980-03-26,2.044827938079834,2.0654819011688232,2.044827938079834,2.0499908924102783,220288,TT
1980-03-27,2.0499908924102783,2.055155038833618,1.982862949371338,2.0035181045532227,583399,TT
1980-03-28,2.0241730213165283,2.148102045059204,2.0241730213165283,2.148102045059204,1314463,TT
1980-03-31,2.148102045059204,2.148102045059204,2.117119073867798,2.1429378986358643,830315,TT
1980-04-01,2.1429378986358643,2.1429378986358643,2.0654819011688232,2.0654819011688232,1803453,TT
1980-04-02,2.086137056350708,2.1067919731140137,2.086137056350708,2.101628065109253,314696,TT
1980-04-03,2.101628065109253,2.1067919731140137,2.070646047592163,2.070646047592163,152507,TT
1980-04-07,2.070646047592163,2.075809955596924,2.0499908924102783,2.055155038833618,1730831,TT
1980-04-08,2.055155038833618,2.0913009643554688,2.055155038833618,2.0654819011688232,300172,TT
1980-04-09,2.0654819011688232,2.070646047592163,2.055155038833618,2.055155038833618,660863,TT
1980-04-10,2.055155038833618,2.0654819011688232,2.044827938079834,2.0499908924102783,346166,TT
1980-04-11,2.0499908924102783,2.060318946838379,2.0241730213165283,2.0241730213165283,818211,TT
1980-04-14,2.0241730213165283,2.0344998836517334,2.019009113311768,2.0241730213165283,125879,TT
1980-04-15,2.0344998836517334,2.039664030075073,2.0344998836517334,2.0344998836517334,394581,TT
1980-04-16,2.0344998836517334,2.0654819011688232,2.0241730213165283,2.0344998836517334,1089334,TT
1980-04-17,2.0344998836517334,2.044827938079834,2.013844966888428,2.0344998836517334,329221,TT
1980-04-18,2.0344998836517334,2.044827938079834,2.0293359756469727,2.0293359756469727,893254,TT
1980-04-21,2.0293359756469727,2.039664030075073,2.0035181045532227,2.0086820125579834,167031,TT
1980-04-22,2.0086820125579834,2.0344998836517334,1.988026976585388,1.988026976585388,1050602,TT
1980-04-23,1.988026976585388,1.9983539581298828,1.972535967826844,1.972535967826844,1086913,TT
1980-04-24,1.972535967826844,2.0035181045532227,1.962208032608032,1.9983539581298828,397002,TT
1980-04-25,1.988026976585388,1.988026976585388,1.967371940612793,1.967371940612793,259019,TT
1980-04-28,1.967371940612793,1.988026976585388,1.9570449590682983,1.9570449590682983,728643,TT
1980-04-29,1.9570449590682983,1.967371940612793,1.9467170238494875,1.9467170238494875,162190,TT
1980-04-30,1.9467170238494875,1.9570449590682983,1.936390042304993,1.941552996635437,367953,TT
1980-05-01,1.9467170238494875,1.982862949371338,1.9467170238494875,1.982862949371338,576137,TT
1980-05-02,1.9776990413665767,1.9776990413665767,1.962208032608032,1.967371940612793,493831,TT
1980-05-05,1.9570449590682983,1.9570449590682983,1.9312260150909424,1.9312260150909424,174293,TT
1980-05-06,1.936390042304993,1.9570449590682983,1.936390042304993,1.941552996635437,409105,TT
1980-05-07,1.941552996635437,1.9931910037994385,1.936390042304993,1.9931910037994385,1016712,TT
1980-05-08,1.9931910037994385,2.0293359756469727,1.988026976585388,1.988026976585388,2302126,TT
1980-05-09,1.982862949371338,1.982862949371338,1.9467170238494875,1.9518810510635376,648759,TT
1980-05-12,1.920899033546448,1.920899033546448,1.8950799703598025,1.9157350063323968,624551,TT
1980-05-13,1.9157350063323968,1.941552996635437,1.9157350063323968,1.941552996635437,280806,TT
1980-05-14,1.9518810510635376,1.982862949371338,1.9518810510635376,1.967371940612793,406685,TT
1980-05-15,1.967371940612793,2.013844966888428,1.967371940612793,2.0035181045532227,283227,TT
1980-05-16,2.0035181045532227,2.013844966888428,1.9931910037994385,2.0086820125579834,409105,TT
1980-05-19,2.0086820125579834,2.0344998836517334,2.0035181045532227,2.019009113311768,522880,TT
1980-05-20,2.013844966888428,2.013844966888428,1.9931910037994385,1.9931910037994385,159769,TT
1980-05-21,1.9983539581298828,2.0241730213165283,1.9983539581298828,2.013844966888428,426051,TT
1980-05-22,2.013844966888428,2.117119073867798,2.013844966888428,2.117119073867798,1077230,TT
1980-05-23,2.12744688987732,2.26686692237854,2.12744688987732,2.23588490486145,1251524,TT
1980-05-27,2.194575071334839,2.194575071334839,2.158428907394409,2.158428907394409,593082,TT
1980-05-28,2.158428907394409,2.1687569618225098,2.1377739906311035,2.148102045059204,503514,TT
1980-05-29,2.1687569618225098,2.204901933670044,2.1687569618225098,2.173919916152954,392160,TT
1980-05-30,2.173919916152954,2.2203938961029053,2.158428907394409,2.210066080093384,285648,TT
1980-06-02,2.204901933670044,2.204901933670044,2.148102045059204,2.179084062576294,927144,TT
1980-06-03,2.179084062576294,2.179084062576294,2.1377739906311035,2.148102045059204,1135328,TT
1980-06-04,2.148102045059204,2.163593053817749,2.148102045059204,2.1532649993896484,118616,TT
1980-06-05,2.158428907394409,2.1842479705810547,2.158428907394409,2.1687569618225098,256599,TT
1980-06-06,2.173919916152954,2.194575071334839,2.173919916152954,2.173919916152954,106513,TT
1980-06-09,2.173919916152954,2.1842479705810547,2.158428907394409,2.158428907394409,232391,TT
1980-06-10,2.173919916152954,2.204901933670044,2.173919916152954,2.194575071334839,278385,TT
1980-06-11,2.210066080093384,2.2410480976104736,2.210066080093384,2.2255570888519287,641497,TT
1980-06-12,2.2255570888519287,2.2462120056152344,2.2203938961029053,2.230720996856689,416368,TT
1980-06-13,2.230720996856689,2.251375913619995,2.2203938961029053,2.2203938961029053,154927,TT
1980-06-16,2.2203938961029053,2.2255570888519287,2.210066080093384,2.210066080093384,145245,TT
1980-06-17,2.210066080093384,2.2255570888519287,2.210066080093384,2.2255570888519287,150086,TT
1980-06-18,2.2203938961029053,2.2203938961029053,2.163593053817749,2.189410924911499,462362,TT
1980-06-19,2.210066080093384,2.2462120056152344,2.210066080093384,2.210066080093384,1181322,TT
1980-06-20,2.210066080093384,2.2152299880981445,2.204901933670044,2.204901933670044,125879,TT
