Date,Open,High,Low,Close,Volume,Ticker
2005-07-21,48.220001220703125,49.20000076293945,47.84000015258789,48.040000915527344,109200,EXPE
2005-07-22,49.2400016784668,49.79999923706055,47.900001525878906,49.720001220703125,56800,EXPE
2005-07-25,49.79999923706055,49.79999923706055,48.29999923706055,48.47999954223633,39600,EXPE
2005-07-26,48.70000076293945,48.70000076293945,47.5,48.0,102450,EXPE
2005-07-27,48.0,48.2400016784668,47.29999923706055,48.13999938964844,98100,EXPE
2005-07-28,48.20000076293945,48.2400016784668,47.81999969482422,48.09999847412109,93600,EXPE
2005-07-29,48.20000076293945,48.70000076293945,47.70000076293945,48.68000030517578,60700,EXPE
2005-08-01,48.459999084472656,49.0,48.20000076293945,48.70000076293945,164950,EXPE
2005-08-02,52.0,52.0,47.27999877929688,48.09999847412109,299700,EXPE
2005-08-03,48.540000915527344,48.540000915527344,47.52000045776367,47.70000076293945,147750,EXPE
2005-08-04,47.540000915527344,47.77999877929688,46.70000076293945,47.20000076293945,141200,EXPE
2005-08-05,47.380001068115234,47.380001068115234,46.29999923706055,46.7400016784668,207050,EXPE
2005-08-08,47.0,47.29999923706055,42.52000045776367,45.0,6384200,EXPE
2005-08-09,46.540000915527344,47.70000076293945,45.040000915527344,47.70000076293945,4870350,EXPE
2005-08-10,48.380001068115234,49.040000915527344,47.34000015258789,47.400001525878906,2559000,EXPE
2005-08-11,47.15999984741211,47.560001373291016,45.560001373291016,45.7400016784668,1705150,EXPE
2005-08-12,45.459999084472656,45.5,43.0,44.59999847412109,1688950,EXPE
2005-08-15,45.0,45.15999984741211,42.59999847412109,42.880001068115234,1489850,EXPE
2005-08-16,42.58000183105469,43.20000076293945,41.380001068115234,42.900001525878906,2345600,EXPE
2005-08-17,42.36000061035156,43.97999954223633,42.29999923706055,43.380001068115234,1120650,EXPE
2005-08-18,42.58000183105469,44.0,42.58000183105469,43.5,1339950,EXPE
2005-08-19,43.220001220703125,43.79999923706055,43.08000183105469,43.29999923706055,736700,EXPE
2005-08-22,43.400001525878906,43.59999847412109,42.400001525878906,43.20000076293945,1630650,EXPE
2005-08-23,42.7599983215332,43.27999877929688,42.41999816894531,42.900001525878906,1077250,EXPE
2005-08-24,42.59999847412109,43.560001373291016,42.43999862670898,43.20000076293945,1159600,EXPE
2005-08-25,42.86000061035156,44.619998931884766,42.86000061035156,44.31999969482422,789650,EXPE
2005-08-26,44.27999877929688,45.060001373291016,43.79999923706055,44.220001220703125,539950,EXPE
2005-08-29,44.09999847412109,45.0,43.79999923706055,44.68000030517578,465050,EXPE
2005-08-30,44.08000183105469,45.0,44.0,44.79999923706055,606100,EXPE
2005-08-31,44.540000915527344,44.86000061035156,44.0,44.52000045776367,826950,EXPE
2005-09-01,44.27999877929688,44.880001068115234,44.119998931884766,44.43999862670898,740500,EXPE
2005-09-02,44.380001068115234,45.2599983215332,43.43999862670898,44.7400016784668,918500,EXPE
2005-09-06,43.380001068115234,45.09999847412109,43.380001068115234,44.18000030517578,1242250,EXPE
2005-09-07,43.900001525878906,45.18000030517578,43.81999969482422,44.560001373291016,683450,EXPE
2005-09-08,44.34000015258789,45.93999862670898,44.040000915527344,44.900001525878906,640200,EXPE
